name,twitterId,tweetId,tweet
litcapital,932630991298007041,1879613884526641214,Tap and hold to load in 4K https://t.co/Ug0JRkdMsA
litcapital,932630991298007041,1879612188681453798,@davidu This guy said it best https://t.co/xAetGm9Joc
litcapital,932630991298007041,1879576021508530585,RT @litnewsnet: BREAKING: Israel and Hamas have agreed to a ceasefire deal that will halt the war in Gaza and free the remaining hostages
litcapital,932630991298007041,1879543882175873079,RT @LinkedinFlex: “Here’s how the Palisades Fire is like debt” 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ https://t.co/PGzXvJ2BnF
litcapital,932630991298007041,1879184449663037625,Link to article: https://t.co/kHEcRSjsDd
litcapital,932630991298007041,1879177149984444625,Something tells me this “top banker” is going to end up with a workplace harassment suit soon https://t.co/auteDMTkFC
litcapital,932630991298007041,1879019710102335737,https://t.co/Dl6ai5oZHt https://t.co/u45KuSEaHn
litcapital,932630991298007041,1878985698918969722,RT @litcapital: @realDonaldTrump Just a couple of buds hanging out https://t.co/Byyk81Oxio
litcapital,932630991298007041,1878985611815903524,Many people’s heads would implode if this happened lmao https://t.co/kZ9QAYe9Vg
LizAnnSonders,2961589380,1879651544129581143,"Cons Disc, Comm Serv, and Financials outperformed today, but Energy remains in lead YTD while Cons Staples remains in last … NASDAQ and Russell 1000 Growth outperformed at index level but continue to lag most YTD (Russell 1000 Value up most) https://t.co/cP7FY0sZwZ"
LizAnnSonders,2961589380,1879563568024088615,January Empire Manufacturing Index down to -12.6 vs. +3 est. &amp; +2.1 prior (rev up from +0.2) … new orders fell to -8.6 (+4.3 prior); shipments fell to -1.7 (+9.1 prior); average workweek fell to -15.1 (-2.3 prior) … employment up to +1.2 (-6.6 prior) https://t.co/vf7zz6u8qE
LizAnnSonders,2961589380,1879559112255758406,"CPI’s key categories, both in m/m and y/y terms https://t.co/BhBqflyeoq"
LizAnnSonders,2961589380,1879528793276076155,Supercore #CPI +0.21% m/m in December … down from +0.34% in November https://t.co/ivo6K8oQvx
LizAnnSonders,2961589380,1879524346667978894,Used cars and trucks component of #CPI still in #deflation territory as of December … -3.3% year/year vs. -3.4% prior https://t.co/9WbJo3aDQC
LizAnnSonders,2961589380,1879524192153919679,Continued cooling in owners’ equivalent rent (OER) portion of #CPI #inflation … down to +4.8% year/year in December vs. +4.9% in November https://t.co/WNhgKIf9Rx
LizAnnSonders,2961589380,1879523810954657805,"In m/m terms, December CPI #inflation +0.40% vs. +0.31% prior … core +0.20% vs. +0.31% prior https://t.co/v2vS1PmXky"
LizAnnSonders,2961589380,1879523719694913907,December CPI #inflation +2.9% y/y vs. +2.9% est. &amp; +2.7% prior … core +3.2% vs. +3.3% est. &amp; +3.3% prior https://t.co/cgFsQLfZpi
LizAnnSonders,2961589380,1879506768084275207,Performance: index tables and Mag7 chart/table updated thru yesterday’s close https://t.co/nCgiejI1V2
LizAnnSonders,2961589380,1879506661318213736,MA breadth charts updated thru yesterday’s close https://t.co/DuBIlc1oI9
LynAldenContact,823766058909761536,1879536254880198949,"RT @duediligenceguy: Germany posts not just 2 quarters, but 2 years of negative GDP growth... https://t.co/QadMPK0BbM"
LynAldenContact,823766058909761536,1879484484917276704,"RT @FacebookZucks: Of the 50 books I read in 2024 *bragging*, @LynAldenContact's Broken Money got the best crowd reviews. For good reason.…"
LynAldenContact,823766058909761536,1879151580400038304,@samcallah https://t.co/DtkJW80JPv
LynAldenContact,823766058909761536,1879149595852497267,"RT @DavidFBailey: I tried googling JPMorgan money laundering and there were so many crimes I had a hard time organizing

First up: $920m fi…"
LynAldenContact,823766058909761536,1878787801862619341,"RT @TXMCtrades: Woke up to 110 DXY and 4.8% 10Y. 

GM https://t.co/93RgKTIgzU"
LynAldenContact,823766058909761536,1878786468975722631,"RT @matthew_pines: Not much to disagree with in this thread, but the post-71 dollar system that cemented the US hegemony China seeks to ove…"
LynAldenContact,823766058909761536,1877706686653186284,"RT @coinjoined: The former German finance minister might not be a Bitcoiner yet, but I handed him Lyn Alden's Broken Money. Fruitless or do…"
LynAldenContact,823766058909761536,1877686789017624950,RT @HayekAndKeynes: German industrial sentiment is near COVID lows... https://t.co/wc44vnoRZq
LynAldenContact,823766058909761536,1877683739968356504,"RT @ZiadMDaoud: My latest: Saudi oil addiction has never been stronger

The kingdom needs crude at $80 per barrel to cover the cost of its…"
LynAldenContact,823766058909761536,1877438100818825397,RT @VincentDeluard: The 2% target is like the pot of gold at the end of the rainbow 😂.... Five years and counting!
MacroAlf,1344759366671589376,1879214646298857577,"20-year investment grade corporate bonds are yielding 6.22%.

Not sure many realize how important this is for the big whales in bond markets: pension funds and insurance companies."
MacroAlf,1344759366671589376,1879153241675514334,"The option market tells us investors are seriously considering the Fed should hike (not cut!) in 2025.

I think that's a step too far for the Higher For Longer camp."
MacroAlf,1344759366671589376,1877834048929714178,"If Trump is serious about it, tariffs can go up by A LOT.

Just look at how low the effected weighted tariff rate on US imports is today: https://t.co/5zMUGxOynA"
MacroAlf,1344759366671589376,1877818925141868759,@EffMktHype What a beauty!
MacroAlf,1344759366671589376,1877762578111488009,"The impressive turnaround in US energy policy has important effects on the US Dollar.

It used to be crude oil up, sell the USD.

But now it's not the case anymore! https://t.co/68rCcRkky2"
MacroAlf,1344759366671589376,1877702180334891285,"People in the UK are already facing higher mortgage payments due to the Bank of England hikes.

And now they will probably have to endure high taxes for a long time as the market forces fiscal discipline on the UK.

Not looking great: https://t.co/7a75a2VRsd"
MacroAlf,1344759366671589376,1877475687940108603,"The new government in Canada will inherit:

- A higher private debt than in Japan at the peak of the 1990s real estate bubble

- Poor growth when adjusted for immigration

- The consequences of the Bank of Canada tightening cycle playing out https://t.co/pm9wMkDvxB"
MacroAlf,1344759366671589376,1877402958280929326,"Bond Vigilantes in full swing in the UK.

Reminder: a true bond vigilantes trade happen when long-end yields shoot up PLUS the currency weakens and the equity market dumps.

Markets treating the UK as they treat Brazil!"
MacroAlf,1344759366671589376,1877340044308131903,"US mortgage applications volume at the lowest since 2011.

Another sign the US housing market doesn't work with 7% mortgage rates as ''the new normal''."
MacroAlf,1344759366671589376,1877048695549497365,"P.S. Do you want to receive my macro research directly in your inbox? 

Join 152,000+ investors here (it's FREE):

👇
https://t.co/lgtPmh2LQY

8/8"
macrocephalopod,1341087029048827904,1878727706197766299,"@W98AB @quantkaks @elletwocache that’s expected — tier 1 dealers don’t really have direct relationships with other, because they are serving tier 2 dealers and clients. the fact that xtx and citsec aren’t bank clients is a reflection of how successful they are in fx."
macrocephalopod,1341087029048827904,1878437588240928956,@W98AB @elletwocache I’m sure xtx and citsec also use them (I would classify them as primary dealers even though they aren’t banks)
macrocephalopod,1341087029048827904,1878426710166646994,"@W98AB @elletwocache They’re used but mainly by primary dealers. If you’re an end user they have worse liquidity, wider spreads and shittier tech."
macrocephalopod,1341087029048827904,1877763680546296227,@elletwocache @HFTBread yeah they are the most liquid spot CLOBs but they are not where most of the volume is
macrocephalopod,1341087029048827904,1877715655597637817,"@elletwocache that exists, it's called EBS + Reuters and no one wants to use it"
macrocephalopod,1341087029048827904,1877669451530699063,@dampedspring 😢
macrocephalopod,1341087029048827904,1877662677566185726,@dampedspring Can you edit the second post in a thread if you have premium+?
macrocephalopod,1341087029048827904,1877658933675934041,"@dampedspring Ok i think i managed to parse this, it works if you typo’d “of have foreigners” instead of “or have foreigners”?"
macrocephalopod,1341087029048827904,1877658027169366147,@dampedspring “Put simply a country and all countries that export and import goods and services and invest in foreign assets of have foreigners invest in their assets have accounting ledgers which track these flows” 😭
macrocephalopod,1341087029048827904,1877634877496885732,@686Prism woah edgy
MacroTactical,743606806912458752,1879386579598463347,@MarshallHayner @ChefGruel @LaurenGruel @CalicoFishHouse Great work 🤝🥂🙏
MacroTactical,743606806912458752,1879235459098026291,@Gingfacekillah 🔥
MacroTactical,743606806912458752,1879234809681383726,@shaunmmaguire Don’t know why this is so controversial. “Show me the incentives and I’ll show you the behavior”
MacroTactical,743606806912458752,1879214679823929634,@Chosin76 @moseskagan And the really smart/savvy ones become sweat equity partners in franchises. Sky is the limit
MacroTactical,743606806912458752,1879063318763348169,@houmanhemmati Yep
MacroTactical,743606806912458752,1878675890038780272,RT @ChefGruel: This gentleman is a local Huntington Beach resident who stopped by the morning of our first donation day. He was the first t…
MacroTactical,743606806912458752,1878641026132549899,@dollarbob01 @MattSeedorff Death or exile
MacroTactical,743606806912458752,1878635688297734165,@ChefGruel @DUDEwipes Wow epic
MacroTactical,743606806912458752,1878635460324659389,"RT @Cernovich: $220,000! Closer to 250K counting what my family put.

Mind blowing generosity, thank you!

0 of this will hit my accounts.…"
MacroTactical,743606806912458752,1878635296864223305,RT @ChefGruel: Update: we are starting to get in contact with families that have lost their homes and will starting to provide personalized…
MarketWatch,624413,1879798835196674392,Jeff Bezos’ Blue Origin launches new rocket in first test flight https://t.co/gT044fkcS9
MarketWatch,624413,1879757433058283577,UnitedHealth has a lot more to explain to investors besides its earnings numbers https://t.co/xYPLDhck2m
MarketWatch,624413,1879711210821636607,Worried about Red No. 3 dye? Here's how many red gummy bears or pieces of red licorice that nutritionists suggest is OK to eat. https://t.co/5tTQkZg3Lo
MarketWatch,624413,1879700500943122770,Oil prices tick higher after snapping 3-day winning streak https://t.co/LrShtAKtba
MarketWatch,624413,1879693185921712597,3 signs bitcoin isn’t done breaking record highs just yet https://t.co/1lD4nivSjp
MarketWatch,624413,1879686084298260838,"California wildfires could slow the economy and boost inflation — and that’s not even the worst of it, economists say https://t.co/HpToOcFQAc"
MarketWatch,624413,1879678889456218420,How many red gummy bears would you have to eat to get too much Red No. 3 dye? https://t.co/NIBxfPASOF
MarketWatch,624413,1879674939873132834,Influential activist short-seller firm Hindenburg Research says it is shutting down https://t.co/qlmLQpuRkB
MarketWatch,624413,1879667471835173259,Short-seller firm Hindenburg shutting down after influential eight-year run https://t.co/MrG2ODVsgi
MarketWatch,624413,1879665078267498707,Here’s how many red gummy bears you’d have to eat to get too much Red No. 3 dye https://t.co/aVn4QgcdLz
markminervini,105353526,1879378177329610836,@JoanCas75249736 Yes!!!!
markminervini,105353526,1879328370900787361,"@jbgo I'm a real man, which means I'm nowhere near perfect.  But I rarely fall short of the listed attributes."
markminervini,105353526,1879327663070036270,"@qwertqwerz1888 My perspective is one of abundance and opportunity. May you be blessed with both, my friend."
markminervini,105353526,1879319465743299034,@qwertqwerz1888 Lol!  So you're saying to be a POS? I firmly disagree with you.
markminervini,105353526,1879309815320563829,"Are you a real man?
Real men are honest and loyal
Real men keep their word
Real men are faithful to their wife
Real men take care of their family 
Real men speak truthfully 
Real men treat people equally with respect
Real men love and honor their country 
Real men are humble and… https://t.co/rYaTl2eDMj https://t.co/Rer0ioA1nH"
markminervini,105353526,1879230863646613897,Options traders are bracing for potential volatility tied to Wednesday’s key US consumer price index (CPI) report. The S&amp;P 500 Index is expected to move 1% in either direction tomorrow. That’s the largest implied move ahead of a CPI print since the regional bank turmoil in March… https://t.co/g5T0Y8hNUp
markminervini,105353526,1878939059852038375,@AbiThePermabull Read Think &amp; Trade Like a Champion and Mindset Secrets for Winning next.
markminervini,105353526,1878574747392385484,"Start 2025 with a commitment to learning sound trading principles and supportive mindset stategies. 
A trilogy for traders. Everything you need to know about fundamentals, technicals and mindset to dramatically improve your performance. https://t.co/pZSveqgK9J https://t.co/fpqvcLPqCa"
markminervini,105353526,1878573482868379731,"RT @markminervini: I didn’t start out with sound principles for success. I acquired them over a lifetime of experiences, mostly from making…"
markminervini,105353526,1878486995082608686,"@annawwee SPY all-time high, less than 1% above the price I shorted."
MarkYusko,254280603,1879695071693730211,🌊🧡🚀 https://t.co/N9gYYPZ0Ew
MarkYusko,254280603,1879691740258705657,Liquidity Drives Markets 🌊 https://t.co/6ABRoPrHG4
MarkYusko,254280603,1879691614953832637,Liquidity Drives Markets 🌊 https://t.co/7eruFaMQls
MarkYusko,254280603,1879572275076493443,"RT @BrianKostes: 🙏If I may add,
""Alpha minds execute ideas"""
MarkYusko,254280603,1879563450881638509,Probably A Fad 🧡🚀 https://t.co/kTbfdltWdd
MarkYusko,254280603,1879365616366461221,@robsonjackie3 Big Ideas 🧡🚀
MarkYusko,254280603,1879270210563436589,"Small minds talk about people
Avg minds talk about events
Big minds talk about ideas 

Be a Big Mind 🧠 https://t.co/wqtChcxrcE"
MarkYusko,254280603,1879143359853576492,Failure = Edge https://t.co/DWVlbUEqIG
MarkYusko,254280603,1878950592124743699,Go Irish! ❤️🍀🏈 https://t.co/9kU1bM3XlV
MarkYusko,254280603,1878925642965917838,@HienemanScott Ready to Serve 🙏🏼🧡
masked_investor,1391630138366910468,1879773586485100578,"✍️✍️ $TSM Q4 2024 Earnings Highlights:

Net Income: NT$374.7B, surpassing estimates of NT$369.84B.

Gross Margin: 59%, exceeding expectations of 58.5%.

Capital Expenditure: NT$29.76B, above the forecast of NT$29.5B. https://t.co/HO0OxXHDb7"
masked_investor,1391630138366910468,1879683351193567713,"✍️✍️ #WULF  $WULF

Double bottom - Bullish Div

Looks good and I took some shots here before close. The team has been in shares below $4 but looking back obviously not enough lol https://t.co/4SXl0svP5V https://t.co/QArLRYtWHv"
masked_investor,1391630138366910468,1879682494775386244,"✍️✍️ $MARA #MARA 

Just accumulating.

Well... we did take that one lotto today but that wasn't with significant size (yet). https://t.co/WLW8UPkRVE https://t.co/QArLRYtWHv"
masked_investor,1391630138366910468,1879681955580764589,"✍️✍️ $RIOT #RIOT 

This move hasn't even started yet. https://t.co/u3q6TFofqA https://t.co/QArLRYtWHv"
masked_investor,1391630138366910468,1879681501547422120,"If your bots target me I'm targeting you. If you don't like it, fix it."
masked_investor,1391630138366910468,1879681265726885941,I highly recommend that you take this shit somewhere else. @VanessaFarrell0 Get these dumb ass bots out of my comments https://t.co/kXp5MIIqWe
masked_investor,1391630138366910468,1879680821969269019,"✍️✍️ #Bitcoin #BTC 

Bitcoin looks like it's gearing up for a big move! Testing resistance in a bullish pennant as we approach the inauguration with #Trump taking office. Keep an eye out, as significant upside could be on the horizon. 📈 

I'll be watching for these key levels:… https://t.co/LXnvjnEmGK https://t.co/By26T0ONW9 https://t.co/QArLRYtoRX"
masked_investor,1391630138366910468,1879679324955295820,"✍️✍️ $MARA $RIOT $COIN $CLSK $WULF

Get ready. https://t.co/yF7az0q2h0"
masked_investor,1391630138366910468,1879635000758554750,RT @C2022Ron: @masked_investor https://t.co/GCF9eNKIJe
masked_investor,1391630138366910468,1879634951345487874,@RoarAMC lol
masterly_in,849188832436158464,1780738264288067900,@stevegraham So a company that raised &gt;$130m (??) from who is who of investors will accept a charge that’s potentially terminal to the business bcz fighting it will cost them a few millions? are you this obtuse?
masterly_in,849188832436158464,1780021644666302493,@fahdananta Love what you guys are cooking!!
masterly_in,849188832436158464,1771602123890786332,Whatever the hell ‘Decentralized AI’ mean 😏 https://t.co/voNGzAdxCk
masterly_in,849188832436158464,1769785650956402907,"Yeah, realized this myself too &amp; then was confirmed by someone who worked there recently. Let's see how this goes when Google gets its shit together and/or OpenAI gets serious about search! https://t.co/RftTwXWKRL https://t.co/p9P7e7MpEO"
masterly_in,849188832436158464,1767658797709869199,"@GergelyOrosz lmao, why? Folks have been telling blue collar workers - whose jobs were eliminated through automation - to learn how to code. Why is this different? Technological progress always changes the mix of skills and the next gen of devs will adopt to this new environment"
masterly_in,849188832436158464,1747712563163320674,@pitdesi lmao how is this different from PE firms buying important infrastructure and wreaking havoc
masterly_in,849188832436158464,1745144192840446173,@fahdananta Only issue here is you are comparing a city to a state. Either do TO vs LA/SF or Ontario vs California for apple to apple comparison.
masterly_in,849188832436158464,1726598013311946832,@ilyasut https://t.co/5owCeTvzuE
masterly_in,849188832436158464,1725977280113996278,@hwchase17 Is there a way I can get a Langsmith invite code? Thx
masterly_in,849188832436158464,1705051857696006293,👏👏 https://t.co/HAs6WaWDtv
matt_levine,14230772,1879253328967979409,Can u advise a newsletter that pays a nice dividend? https://t.co/gTJFtn5NY4
matt_levine,14230772,1878888115714380118,Our One Money Stuff approach allows us to channel the growing synergies between our preeminent financial blogging franchise and a globally scaled newsletter platform. https://t.co/DaWP2c5Bfg
matt_levine,14230772,1877432384653496331,"Reliable figures on how lucrative financial blogging is as a full-time profession are scant, as is data on how many analysts have parlayed their Wall Street bona fides into genuine success in newsletters. https://t.co/BbFCWe34ag"
matt_levine,14230772,1877071575406572020,"This is a stodgy, 10-year-old newsletter many on Wall Street had forgotten about long ago. https://t.co/CRUqfMP8ul"
matt_levine,14230772,1876709355245990156,This newsletter is essential; it is ubiquitous. https://t.co/Lo6feHW9nu
matt_levine,14230772,1876346273537647053,"The purpose of this newsletter is to allow you to integrate your learnings from across some/all disciplines, work effectively with a team, and create an executive-level recommendation. It also serves as an opportunity for reflection and celebration. https://t.co/suIKH3uh6w"
matt_levine,14230772,1869816541640044762,What is a fair price for ceding control over a newsletter that might change the world? https://t.co/kyLxETehwU
matt_levine,14230772,1869465482174349733,This newsletter may benefit some market participants over others.. https://t.co/qrxCNazR1H
matt_levine,14230772,1869104709497418138,"If you breathe oxygen, you can read this newsletter. I've been telling my friends, if your eyes blink you can do it. https://t.co/dBX6hL5F0U"
matt_levine,14230772,1868736163974127820,"These days, drugs are more a tool to optimize performance on this newsletter. https://t.co/TzyLiOC24W"
michaelbatnick,93529573,1879726070292963627,@BlakeMillardCFA @awealthofcs Thanks man!
michaelbatnick,93529573,1879552784091185521,@Murph_eth @TheCompoundNews @ycharts @awealthofcs @meetfabric 🫡
michaelbatnick,93529573,1878901002579136554,@jfahmy shutup
michaelbatnick,93529573,1878533884029133091,@jackthomas_4 @awealthofcs Love this!
michaelbatnick,93529573,1877833575996760404,@dougboneparth @TheCompoundNews @juleshyman always love hanging with you.
michaelbatnick,93529573,1877778778966913523,@cliffcornell_ @TheCompoundNews @dougboneparth @juleshyman @duncanhillphoto 🤌
michaelbatnick,93529573,1877431064911626418,"In 2018, the CAPE ratio was as high as it was in 1929 and 1999. Investors were understandably concerned. 

Since then, the index delivered the highest returns on record for a CAPE that high. 👀

https://t.co/yXfWpx9rQV https://t.co/gVcPs3fWPS"
michaelbatnick,93529573,1876771839180931339,@boardroom @MoneyLynch @GetGotPod @playmaker Follows the @dollarsanddata spending rule. Love this.
michaelbatnick,93529573,1876336000374632513,@UpslopeCapital Disgusting https://t.co/VbKTloM8wQ
michaelbatnick,93529573,1875957754172776912,@DonSharpton @Downtown lolol.
MichaelGoodwell,1130095948800118784,1879509636057006410,"Death, taxes and DAX being bid 😂 https://t.co/9STX9f0CSx"
MichaelGoodwell,1130095948800118784,1877701389154955656,@forexanalytix 162k
MichaelGoodwell,1130095948800118784,1877300063606575153,"RT @MichaelGoodwell: 🇬🇧💵 Gilt yields are rising - the market needs to know the plan for restoring fiscal headroom

🔹 There are no easy answ…"
MichaelGoodwell,1130095948800118784,1877043553555066990,"...that has partially induced these problems, and cutting spending would be politically unpalatable.

2/2

(via @LloydsBank)

🔗 https://t.co/6F3g8NHGW0"
MichaelGoodwell,1130095948800118784,1877043548274515981,"🇬🇧💵 Gilt yields are rising - the market needs to know the plan for restoring fiscal headroom

🔹 There are no easy answers for the Chancellor. Dropping the fiscal rule so soon would damage credibility, raising taxes further would risk stiffening the headwind to sentiment ... https://t.co/Iku5yAYQ5z"
MichaelGoodwell,1130095948800118784,1877006293371593168,"RT @MichaelGoodwell: 📈💰 Crypto hedge funds cashed in on 2024’s bull run and $1.7tn market rally

🔹 Tephra Digital, Pythagoras Investments,…"
MichaelGoodwell,1130095948800118784,1876672842357682331,"📈💰 Crypto hedge funds cashed in on 2024’s bull run and $1.7tn market rally

🔹 Tephra Digital, Pythagoras Investments, Eltican Asset Management and Fasanara Digital cashed in on soaring crypto prices last year.

(via @FinancialNews) https://t.co/a5IMW2XTIr"
MichaelGoodwell,1130095948800118784,1872334244535759249,@blondesnmoney @686Prism nice numbers
MichaelGoodwell,1130095948800118784,1871698311692128746,"@BlacklionCTA Why is that his high fear?

Happy holidays btw! 🎉🙏"
MichaelGoodwell,1130095948800118784,1871688445598609412,@vega_gang Always the way
MichaelKitces,16825716,1879684494136910323,How To Study For (And Pass) The CFP Exam https://t.co/mM37bfJ8Zc
MichaelKitces,16825716,1879667382290899191,"Interesting, first @RightCapital rolled out their version of a Tax Analyzer to compete with Holistiplan, and now @FPAlpha has unbundled their tax tool to be standalone. 30 tax return snapshots for $525 base pricing.

""FP Alpha unveils standalone tax tool"" https://t.co/hpA9ruhiii"
MichaelKitces,16825716,1879574320155897882,"#FASuccess podcast Ep 419 is @intentionassets of Director of Sustainable Investing of @EarthEquityAdv. 
He has grown his firm by exploring how clients want to align their investments with their values in a sustainable investing approach. https://t.co/6cekbDyoMS https://t.co/GjEVXh5Dt2"
MichaelKitces,16825716,1879528989355659310,"Social Security Fairness Act: Planning Considerations For The Repeal Of The Windfall Elimination Provision (WEP) And Government Pension Offset (GPO) https://t.co/ejCz9KRdD2 by @bhenrymoreland 
#advicers https://t.co/ZWn8YgFpfR"
MichaelKitces,16825716,1879273537413796141,7 Lessons Learned After Building A Fee-Only RIA From Scratch https://t.co/tX4ztWmVDa
MichaelKitces,16825716,1879211895879589924,"As 2024 draws to a close, we wanted to highlight 24 of the most popular and insightful #WeekendReading articles that were featured throughout the year (that you might have missed!). https://t.co/b36KlaIUIv https://t.co/Ypts19qFDj"
MichaelKitces,16825716,1879166628715237800,"My guest on #FASuccess podcast Ep 420, Michelle Underwood Gass created a structured meeting process to navigate the places where new clients often get stuck, standardized the experience and still retained a way to ensure that each plan focus is customized. https://t.co/Ott5EcHTM2 https://t.co/gZAPS6Zgsj"
MichaelKitces,16825716,1878895106335309963,"As life circumstances change over time, tools like permanent life insurance may no longer meet an individual's needs. A 1035 exchange into an annuity can be a more tax-efficient way to access the policy's underlying value: https://t.co/eX9o6Bt5dx 
by@bhenrymoreland #advicers https://t.co/brDgFYceZi"
MichaelKitces,16825716,1878879759653851427,"My guest on #FASuccess Ep418 is Stacey McKinnon, who shares how she has implemented a leadership training program for Morton Wealth to ensure that the firm's middle managers feel empowered to lead a growing team that has expanded from 30 to 60 employees. https://t.co/IFdVmzWdZ2 https://t.co/CARjgLcCL4"
MichaelKitces,16825716,1878851509779103840,"Wagner's rules of financial planning success. If you're uncertain when #3 applies, call your financial planner! https://t.co/o1QsgLogVw"
morganhousel,284278132,1879222850474893494,maybe an explanation is that it's easier to give a false bad first impression than a false good first impression.
morganhousel,284278132,1879222634631856399,@getyourhomeon I would say I have met thousands of people I didn't like but in most cases the first impression was accurate and help up over time.
morganhousel,284278132,1879219444217676277,for a lot of people it may be the opposite for romantic relationships where there's so much desire to like each other early on.
morganhousel,284278132,1879218584775528456,"I've noticed that if my first impression of someone was wrong, it's always in a positive way (didn't like them at first but as I got to know them I liked them more). I can't think of a time it went the other direction."
morganhousel,284278132,1879216743308312626,"Minimum levels of stress:

As the world improves, our threshold for complaining drops. In the absence of big problems, people shift their worries to smaller ones. In the absence of small problems, they focus on petty or even imaginary ones.

https://t.co/nOa0l5iSb7"
morganhousel,284278132,1878939191473791415,"I wrote more about it here: 

""As the world improves, our threshold for complaining drops.""

https://t.co/nOa0l5iSb7"
morganhousel,284278132,1877371923442639197,"@TheStalwart @Katie_Roof 0% contained, how could they possibly make an estimate (especially that precise) at this point?"
morganhousel,284278132,1876726330605093074,@nikir1 My wife and I lived in the same house as our daughter's kindergarten teacher.
morganhousel,284278132,1876663998986473497,"RT @DylanoA4: — Franz Kafka, 1912 https://t.co/lbgb8gfwy3"
morganhousel,284278132,1876319707860791344,@SamRo If you include dividends it's up 2.3% ytd.
MorningStarInc,16726035,1879664862483157027,"Core CPI was at a 3.2% annual rate, slightly below forecasts. https://t.co/LsffYFZnbU"
MorningStarInc,16726035,1879634663154602192,"Private markets are booming, but are public market managers keeping pace? The future holds promise, but the jury’s still out. https://t.co/OXodrY3AUR"
MorningStarInc,16726035,1879589367515115900,"Foreign stocks trailed the US market again last year, but these 3 international options stand out today and should in the future.🌏 https://t.co/WXyktCcomG"
MorningStarInc,16726035,1879574270654706097,"Morningstar Direct is a G2 Winter 2025 Leader in multiple categories, including Investment Portfolio Management and Financial Research. Thank you for your trust! https://t.co/y6xSDZzaNB"
MorningStarInc,16726035,1879559167108657472,"Chief market strategist, Dave Sekera, joins @Christine_Benz to discuss which sectors look overvalued and undervalued today. Plus, what’s ahead for interest rates, inflation, and tariffs. https://t.co/kbsLJdl4P8"
MorningStarInc,16726035,1879528967968797146,"US large-cap funds enjoyed another bountiful year in 2024, but these highflyers should be approached carefully today. https://t.co/wzA4yP6Opt"
MorningStarInc,16726035,1879498767583322484,"$AOS and 32 others made our list of top underpriced #StockPicks for 2025. See the rest of the list here.
https://t.co/vII4nfMkrI"
MorningStarInc,16726035,1879347788888080836,"The start of a new year is the perfect time to get your finances back on track. Here are some ideas from Morningstar's Amy Arnott.

Read the article for the full list and to learn more about each portfolio move: https://t.co/mwSPGecIdV https://t.co/A8yYOCFpNQ"
MorningStarInc,16726035,1879317573407224176,3 key risks that income-focused investors should consider in 2025 and how to address them. https://t.co/5i5KIVRp8W
MorningStarInc,16726035,1879287383176159493,"“AI isn’t a cure-all.” 🚫 Fintech expert Jason Pereira emphasizes the importance of human involvement in financial planning. Discover insights on the future of advice and tech challenges. 

🎧 Listen here: https://t.co/WTeF4gy68G

#FinancialAdvisors #WealthManagement https://t.co/W32BZts7IJ"
nasdaq,17033995,1879566757137973339,"We trade in a National Market System world with unlisted trading privileges, meaning stocks can trade anywhere. But the data shows @Nasdaq market quality is still better for companies. 

Chief Economist @phil_mackintosh expands on this: https://t.co/uv8z34UWrO #MarketMakers https://t.co/kjvnablN4X"
nasdaq,17033995,1879501243258683797,"We’re excited to announce the expansion of a long-standing technology partnership with novobanco, a leading Portuguese independent domestic bank, which will expand its use of @Nasdaq’s Calypso platform.
 
Learn more about their modernization journey: https://t.co/LprzMJSxKb https://t.co/mpgaXsBTxN"
nasdaq,17033995,1879152088673821171,"🤝 @Nasdaq's purpose—to advance economic progress for all—drives our commitment to connecting business, capital, and innovative ideas. 

Read our 2024 Impact Snapshot to learn how our $6.8 million investments in 2024 empowered communities worldwide: https://t.co/lXcoYW82aW https://t.co/lJn2eciFx4"
nasdaq,17033995,1878847349512118536,"🎉 @Nasdaq Europe celebrates a record 2024. With 46 new listings, including 14 IPOs, and €15.7 billion raised in proceeds. Learn more from Adam Kostyál, President of Nasdaq Stockholm. https://t.co/eb16B5dK72 https://t.co/4E2XMV1Zo2"
nasdaq,17033995,1878823102882230487,"""We have to differentiate a goal from a wish."" 

Hear more from @athletechnews CEO &amp; Founder @EdwardHertzman on setting goals for success this Wellness Week at Nasdaq and beyond. https://t.co/2EkuyfYyT2"
nasdaq,17033995,1878241480323559847,"Timea Nagy is a human trafficking survivor, activist, and a key partner to @Nasdaq. This National Human Trafficking Awareness Day, we bring awareness to her powerful story and vision have played an important role in the growth of our anti-financial crime business. #WearBlueDay https://t.co/k96cExl8cg"
nasdaq,17033995,1878079487964852693,"We all know there are behaviors we should do to be healthier…but we don’t always know how much, or when, or what the right thing to do is. That’s what the @OuraRing is made for. https://t.co/6QaBTPPbop"
nasdaq,17033995,1878075766849593624,"This National Human Trafficking Awareness Day, @Nasdaq joins @DHSBlueCampaign’s #WearBlueDay to unite in efforts to bring awareness to human trafficking.

We stand with the victims and survivors of this insidious crime, and continue our commitment to #EndTrafficking in our… https://t.co/urnolLX6wT https://t.co/WKrbnQuZfk"
